setting,dataset,model,repeat,coalition,coalition_key,coalition_size,loss,train_rows
diabetes__ridge,diabetes,ridge,1,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.32157008886222566,355
diabetes__ridge,diabetes,ridge,1,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.3711496032371203,309
diabetes__ridge,diabetes,ridge,1,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.3659709135683972,355
diabetes__ridge,diabetes,ridge,1,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3220557881372471,355
diabetes__ridge,diabetes,ridge,1,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.3806744951761219,355
diabetes__ridge,diabetes,ridge,1,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.37469062120760427,355
diabetes__ridge,diabetes,ridge,2,EMPTY,EMPTY,0,0.35041218051730066,309
diabetes__ridge,diabetes,ridge,2,missing_cells,missing_cells,1,0.35081120941725824,309
diabetes__ridge,diabetes,ridge,2,feature_noise,feature_noise,1,0.3686297249816752,309
diabetes__ridge,diabetes,ridge,2,target_noise,target_noise,1,0.35041681242482986,309
diabetes__ridge,diabetes,ridge,2,duplicate_rows,duplicate_rows,1,0.350234424004529,355
diabetes__ridge,diabetes,ridge,2,feature_noise|missing_cells,feature_noise|missing_cells,2,0.36302580898199915,309
diabetes__ridge,diabetes,ridge,2,missing_cells|target_noise,missing_cells|target_noise,2,0.3461319400827941,309
diabetes__ridge,diabetes,ridge,2,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.35157113762388764,355
diabetes__ridge,diabetes,ridge,2,feature_noise|target_noise,feature_noise|target_noise,2,0.3674875925908677,309
diabetes__ridge,diabetes,ridge,2,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.36178834796890674,355
diabetes__ridge,diabetes,ridge,2,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3492766346323336,355
diabetes__ridge,diabetes,ridge,2,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.3596660608681774,309
diabetes__ridge,diabetes,ridge,2,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.3565299223242469,355
diabetes__ridge,diabetes,ridge,2,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3513727595453165,355
diabetes__ridge,diabetes,ridge,2,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.36249743974277626,355
diabetes__ridge,diabetes,ridge,2,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.3567850568955543,355
diabetes__ridge,diabetes,ridge,3,EMPTY,EMPTY,0,0.3441734544174801,309
diabetes__ridge,diabetes,ridge,3,missing_cells,missing_cells,1,0.3545222115347801,309
diabetes__ridge,diabetes,ridge,3,feature_noise,feature_noise,1,0.39940931234139343,309
diabetes__ridge,diabetes,ridge,3,target_noise,target_noise,1,0.34475606280326604,309
diabetes__ridge,diabetes,ridge,3,duplicate_rows,duplicate_rows,1,0.34398344741174824,355
diabetes__ridge,diabetes,ridge,3,feature_noise|missing_cells,feature_noise|missing_cells,2,0.39513603448597545,309
diabetes__ridge,diabetes,ridge,3,missing_cells|target_noise,missing_cells|target_noise,2,0.36155131404372215,309
diabetes__ridge,diabetes,ridge,3,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.35540879616153487,355
diabetes__ridge,diabetes,ridge,3,feature_noise|target_noise,feature_noise|target_noise,2,0.4032690664713972,309
diabetes__ridge,diabetes,ridge,3,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.39833104808372966,355
diabetes__ridge,diabetes,ridge,3,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.34755483309370994,355
diabetes__ridge,diabetes,ridge,3,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.4051550258489931,309
diabetes__ridge,diabetes,ridge,3,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.3959573474359907,355
diabetes__ridge,diabetes,ridge,3,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.36411414829918787,355
diabetes__ridge,diabetes,ridge,3,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.40107484568853363,355
diabetes__ridge,diabetes,ridge,3,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.402397027518026,355
diabetes__ridge,diabetes,ridge,4,EMPTY,EMPTY,0,0.3628658620705913,309
diabetes__ridge,diabetes,ridge,4,missing_cells,missing_cells,1,0.36710456610700576,309
diabetes__ridge,diabetes,ridge,4,feature_noise,feature_noise,1,0.4022301848585436,309
diabetes__ridge,diabetes,ridge,4,target_noise,target_noise,1,0.3731350127404543,309
diabetes__ridge,diabetes,ridge,4,duplicate_rows,duplicate_rows,1,0.3622519995310164,355
diabetes__ridge,diabetes,ridge,4,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3988990636402186,309
diabetes__ridge,diabetes,ridge,4,missing_cells|target_noise,missing_cells|target_noise,2,0.3800318816965575,309
diabetes__ridge,diabetes,ridge,4,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3676738115764808,355
diabetes__ridge,diabetes,ridge,4,feature_noise|target_noise,feature_noise|target_noise,2,0.40600401057422564,309
diabetes__ridge,diabetes,ridge,4,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.40284482345378897,355
diabetes__ridge,diabetes,ridge,4,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3750745949615908,355
diabetes__ridge,diabetes,ridge,4,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.4061327635743302,309
diabetes__ridge,diabetes,ridge,4,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.4000754198664815,355
diabetes__ridge,diabetes,ridge,4,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3815725221028174,355
diabetes__ridge,diabetes,ridge,4,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.4063917121995465,355
diabetes__ridge,diabetes,ridge,4,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.4072797798239034,355
diabetes__ridge,diabetes,ridge,5,EMPTY,EMPTY,0,0.3159917104789175,309
diabetes__ridge,diabetes,ridge,5,missing_cells,missing_cells,1,0.31881729614819054,309
diabetes__ridge,diabetes,ridge,5,feature_noise,feature_noise,1,0.34070579809186297,309
diabetes__ridge,diabetes,ridge,5,target_noise,target_noise,1,0.3126186668130163,309
diabetes__ridge,diabetes,ridge,5,duplicate_rows,duplicate_rows,1,0.3138338631972059,355
diabetes__ridge,diabetes,ridge,5,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3376398806816459,309
diabetes__ridge,diabetes,ridge,5,missing_cells|target_noise,missing_cells|target_noise,2,0.32294673569416543,309
diabetes__ridge,diabetes,ridge,5,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.31962285183719935,355
diabetes__ridge,diabetes,ridge,5,feature_noise|target_noise,feature_noise|target_noise,2,0.3413794949015389,309
diabetes__ridge,diabetes,ridge,5,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.3475144856446963,355
diabetes__ridge,diabetes,ridge,5,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.31047752517785826,355
diabetes__ridge,diabetes,ridge,5,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.34106798961117496,309
diabetes__ridge,diabetes,ridge,5,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.3450043930339356,355
diabetes__ridge,diabetes,ridge,5,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.31996648566139524,355
diabetes__ridge,diabetes,ridge,5,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.35024733393282403,355
diabetes__ridge,diabetes,ridge,5,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.34966299779649745,355
diabetes__ridge,diabetes,ridge,6,EMPTY,EMPTY,0,0.36563365982987445,309
diabetes__ridge,diabetes,ridge,6,missing_cells,missing_cells,1,0.3640115307204926,309
diabetes__ridge,diabetes,ridge,6,feature_noise,feature_noise,1,0.4213413884623582,309
diabetes__ridge,diabetes,ridge,6,target_noise,target_noise,1,0.3713020940204169,309
diabetes__ridge,diabetes,ridge,6,duplicate_rows,duplicate_rows,1,0.36687519907429905,355
diabetes__ridge,diabetes,ridge,6,feature_noise|missing_cells,feature_noise|missing_cells,2,0.4132948493846505,309
diabetes__ridge,diabetes,ridge,6,missing_cells|target_noise,missing_cells|target_noise,2,0.3684530848148603,309
diabetes__ridge,diabetes,ridge,6,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.36533988434594694,355
diabetes__ridge,diabetes,ridge,6,feature_noise|target_noise,feature_noise|target_noise,2,0.4331119429770863,309
diabetes__ridge,diabetes,ridge,6,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.4191067014337609,355
diabetes__ridge,diabetes,ridge,6,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3754145995684907,355
diabetes__ridge,diabetes,ridge,6,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.4247023030301544,309
diabetes__ridge,diabetes,ridge,6,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.4105151652370385,355
diabetes__ridge,diabetes,ridge,6,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3707201938164816,355
diabetes__ridge,diabetes,ridge,6,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.43158287997277045,355
diabetes__ridge,diabetes,ridge,6,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.42074531811276467,355
diabetes__ridge,diabetes,ridge,7,EMPTY,EMPTY,0,0.32552355973113734,309
diabetes__ridge,diabetes,ridge,7,missing_cells,missing_cells,1,0.3308975233135816,309
diabetes__ridge,diabetes,ridge,7,feature_noise,feature_noise,1,0.37489234348029726,309
diabetes__ridge,diabetes,ridge,7,target_noise,target_noise,1,0.34101126566206047,309
diabetes__ridge,diabetes,ridge,7,duplicate_rows,duplicate_rows,1,0.3249666821749118,355
diabetes__ridge,diabetes,ridge,7,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3731763511518097,309
diabetes__ridge,diabetes,ridge,7,missing_cells|target_noise,missing_cells|target_noise,2,0.3419586574732669,309
diabetes__ridge,diabetes,ridge,7,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.32892907753669665,355
diabetes__ridge,diabetes,ridge,7,feature_noise|target_noise,feature_noise|target_noise,2,0.3870745864909171,309
diabetes__ridge,diabetes,ridge,7,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.3744041345477443,355
diabetes__ridge,diabetes,ridge,7,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.33997782786308917,355
diabetes__ridge,diabetes,ridge,7,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.3855371357306993,309
diabetes__ridge,diabetes,ridge,7,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.37280543042353287,355
diabetes__ridge,diabetes,ridge,7,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.34042824479177397,355
diabetes__ridge,diabetes,ridge,7,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.38272406737481546,355
diabetes__ridge,diabetes,ridge,7,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.381868245244032,355
diabetes__ridge,diabetes,ridge,8,EMPTY,EMPTY,0,0.3248302322401871,309
diabetes__ridge,diabetes,ridge,8,missing_cells,missing_cells,1,0.3234346296906275,309
diabetes__ridge,diabetes,ridge,8,feature_noise,feature_noise,1,0.3588548656368774,309
diabetes__ridge,diabetes,ridge,8,target_noise,target_noise,1,0.33013187644855263,309
diabetes__ridge,diabetes,ridge,8,duplicate_rows,duplicate_rows,1,0.3242254940728742,355
diabetes__ridge,diabetes,ridge,8,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3594185405238478,309
diabetes__ridge,diabetes,ridge,8,missing_cells|target_noise,missing_cells|target_noise,2,0.32647704056219135,309
diabetes__ridge,diabetes,ridge,8,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.32501207660914255,355
diabetes__ridge,diabetes,ridge,8,feature_noise|target_noise,feature_noise|target_noise,2,0.36657056107220654,309
diabetes__ridge,diabetes,ridge,8,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.3663126507257862,355
diabetes__ridge,diabetes,ridge,8,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3368586157157285,355
diabetes__ridge,diabetes,ridge,8,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.3680698438529542,309
diabetes__ridge,diabetes,ridge,8,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.36579791275412943,355
diabetes__ridge,diabetes,ridge,8,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3347155324899851,355
diabetes__ridge,diabetes,ridge,8,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.3871946129424885,355
diabetes__ridge,diabetes,ridge,8,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.3859279445749699,355
diabetes__ridge,diabetes,ridge,9,EMPTY,EMPTY,0,0.4291168111375064,309
diabetes__ridge,diabetes,ridge,9,missing_cells,missing_cells,1,0.441995991040793,309
diabetes__ridge,diabetes,ridge,9,feature_noise,feature_noise,1,0.46328212588764633,309
diabetes__ridge,diabetes,ridge,9,target_noise,target_noise,1,0.4254359508629538,309
diabetes__ridge,diabetes,ridge,9,duplicate_rows,duplicate_rows,1,0.4238708962843348,355
diabetes__ridge,diabetes,ridge,9,feature_noise|missing_cells,feature_noise|missing_cells,2,0.4527053576288364,309
diabetes__ridge,diabetes,ridge,9,missing_cells|target_noise,missing_cells|target_noise,2,0.45100809725682817,309
diabetes__ridge,diabetes,ridge,9,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.4320149844934461,355
diabetes__ridge,diabetes,ridge,9,feature_noise|target_noise,feature_noise|target_noise,2,0.45883826935994243,309
diabetes__ridge,diabetes,ridge,9,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.45743605593603365,355
diabetes__ridge,diabetes,ridge,9,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.42170095103588146,355
diabetes__ridge,diabetes,ridge,9,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.4512840238406675,309
diabetes__ridge,diabetes,ridge,9,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.4438582275003066,355
diabetes__ridge,diabetes,ridge,9,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.4448572762591595,355
diabetes__ridge,diabetes,ridge,9,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.4515440885354587,355
diabetes__ridge,diabetes,ridge,9,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.44143714656139915,355
diabetes__ridge,diabetes,ridge,10,EMPTY,EMPTY,0,0.4075949336199844,309
diabetes__ridge,diabetes,ridge,10,missing_cells,missing_cells,1,0.4139846801369314,309
diabetes__ridge,diabetes,ridge,10,feature_noise,feature_noise,1,0.4497046901787472,309
diabetes__ridge,diabetes,ridge,10,target_noise,target_noise,1,0.40876675301507165,309
diabetes__ridge,diabetes,ridge,10,duplicate_rows,duplicate_rows,1,0.4059873465769081,355
diabetes__ridge,diabetes,ridge,10,feature_noise|missing_cells,feature_noise|missing_cells,2,0.4505532708747923,309
diabetes__ridge,diabetes,ridge,10,missing_cells|target_noise,missing_cells|target_noise,2,0.40843929676239854,309
diabetes__ridge,diabetes,ridge,10,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.41660759391899127,355
diabetes__ridge,diabetes,ridge,10,feature_noise|target_noise,feature_noise|target_noise,2,0.44804167029614256,309
diabetes__ridge,diabetes,ridge,10,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.4483584823038199,355
diabetes__ridge,diabetes,ridge,10,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.4123734759888195,355
diabetes__ridge,diabetes,ridge,10,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.44017828371441586,309
diabetes__ridge,diabetes,ridge,10,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.4482695586611683,355
diabetes__ridge,diabetes,ridge,10,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.4163717245441671,355
diabetes__ridge,diabetes,ridge,10,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.45193442031829467,355
diabetes__ridge,diabetes,ridge,10,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.44274807867665555,355
diabetes__ridge,diabetes,ridge,11,EMPTY,EMPTY,0,0.33779012717918167,309
diabetes__ridge,diabetes,ridge,11,missing_cells,missing_cells,1,0.3555161006766356,309
diabetes__ridge,diabetes,ridge,11,feature_noise,feature_noise,1,0.36970934338057126,309
diabetes__ridge,diabetes,ridge,11,target_noise,target_noise,1,0.3486669500047111,309
diabetes__ridge,diabetes,ridge,11,duplicate_rows,duplicate_rows,1,0.340152680980256,355
diabetes__ridge,diabetes,ridge,11,feature_noise|missing_cells,feature_noise|missing_cells,2,0.36040878565403023,309
diabetes__ridge,diabetes,ridge,11,missing_cells|target_noise,missing_cells|target_noise,2,0.3656424920916153,309
diabetes__ridge,diabetes,ridge,11,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3563712463092771,355
diabetes__ridge,diabetes,ridge,11,feature_noise|target_noise,feature_noise|target_noise,2,0.3770157471502254,309
diabetes__ridge,diabetes,ridge,11,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.3740217992946366,355
diabetes__ridge,diabetes,ridge,11,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.353090821368633,355
diabetes__ridge,diabetes,ridge,11,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.3682176583357108,309
diabetes__ridge,diabetes,ridge,11,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.3643794259066077,355
diabetes__ridge,diabetes,ridge,11,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3681466457206463,355
diabetes__ridge,diabetes,ridge,11,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.3789432535208559,355
diabetes__ridge,diabetes,ridge,11,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.3723284580403715,355
diabetes__forest,diabetes,forest,0,EMPTY,EMPTY,0,0.3400680980910372,309
diabetes__forest,diabetes,forest,0,missing_cells,missing_cells,1,0.3444527004675515,309
diabetes__forest,diabetes,forest,0,feature_noise,feature_noise,1,0.35211772787645135,309
diabetes__forest,diabetes,forest,0,target_noise,target_noise,1,0.33729011474646975,309
diabetes__forest,diabetes,forest,0,duplicate_rows,duplicate_rows,1,0.34551934853860883,355
diabetes__forest,diabetes,forest,0,feature_noise|missing_cells,feature_noise|missing_cells,2,0.36061268924222967,309
diabetes__forest,diabetes,forest,0,missing_cells|target_noise,missing_cells|target_noise,2,0.3485575485123114,309
diabetes__forest,diabetes,forest,0,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3568771589891864,355
diabetes__forest,diabetes,forest,0,feature_noise|target_noise,feature_noise|target_noise,2,0.3511870849196081,309
diabetes__forest,diabetes,forest,0,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.3520597775857757,355
diabetes__forest,diabetes,forest,0,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3516118670320523,355
diabetes__forest,diabetes,forest,0,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.36017915610745177,309
diabetes__forest,diabetes,forest,0,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.35944797048616023,355
diabetes__forest,diabetes,forest,0,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3533190804786331,355
diabetes__forest,diabetes,forest,0,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.35424660341238406,355
diabetes__forest,diabetes,forest,0,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.3648371858832499,355
diabetes__forest,diabetes,forest,1,EMPTY,EMPTY,0,0.3534245078599186,309
diabetes__forest,diabetes,forest,1,missing_cells,missing_cells,1,0.34876459628669,309
diabetes__forest,diabetes,forest,1,feature_noise,feature_noise,1,0.37097984511151083,309
diabetes__forest,diabetes,forest,1,target_noise,target_noise,1,0.3683745192997777,309
diabetes__forest,diabetes,forest,1,duplicate_rows,duplicate_rows,1,0.3614752212956377,355
diabetes__forest,diabetes,forest,1,feature_noise|missing_cells,feature_noise|missing_cells,2,0.35925565223767947,309
diabetes__forest,diabetes,forest,1,missing_cells|target_noise,missing_cells|target_noise,2,0.37074249240358537,309
diabetes__forest,diabetes,forest,1,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.34769664199466094,355
diabetes__forest,diabetes,forest,1,feature_noise|target_noise,feature_noise|target_noise,2,0.38792469126014106,309
diabetes__forest,diabetes,forest,1,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.36374804611953593,355
diabetes__forest,diabetes,forest,1,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3870487912313316,355
diabetes__forest,diabetes,forest,1,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.369532002771856,309
diabetes__forest,diabetes,forest,1,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.35738876970340244,355
diabetes__forest,diabetes,forest,1,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.37043830038618836,355
diabetes__forest,diabetes,forest,1,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.3786756389985806,355
diabetes__forest,diabetes,forest,1,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.3774808083428465,355
diabetes__forest,diabetes,forest,2,EMPTY,EMPTY,0,0.36196027017075344,309
diabetes__forest,diabetes,forest,2,missing_cells,missing_cells,1,0.3686369016807805,309
diabetes__forest,diabetes,forest,2,feature_noise,feature_noise,1,0.36823478064277576,309
diabetes__forest,diabetes,forest,2,target_noise,target_noise,1,0.3588798872401161,309
diabetes__forest,diabetes,forest,2,duplicate_rows,duplicate_rows,1,0.35958820222842086,355
diabetes__forest,diabetes,forest,2,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3756499470957658,309
diabetes__forest,diabetes,forest,2,missing_cells|target_noise,missing_cells|target_noise,2,0.35318114937787054,309
diabetes__forest,diabetes,forest,2,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.3613754155201524,355
diabetes__forest,diabetes,forest,2,feature_noise|target_noise,feature_noise|target_noise,2,0.3618640267764513,309
diabetes__forest,diabetes,forest,2,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.35852910752606126,355
diabetes__forest,diabetes,forest,2,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3533142898689897,355
diabetes__forest,diabetes,forest,2,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.35733017812836393,309
diabetes__forest,diabetes,forest,2,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.36966857067884445,355
diabetes__forest,diabetes,forest,2,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.348073420369353,355
diabetes__forest,diabetes,forest,2,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.3620340803264578,355
diabetes__forest,diabetes,forest,2,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.3561926767397672,355
diabetes__forest,diabetes,forest,3,EMPTY,EMPTY,0,0.3733042621376169,309
diabetes__forest,diabetes,forest,3,missing_cells,missing_cells,1,0.36963794355702917,309
diabetes__forest,diabetes,forest,3,feature_noise,feature_noise,1,0.38530475171535666,309
diabetes__forest,diabetes,forest,3,target_noise,target_noise,1,0.3710969929670189,309
diabetes__forest,diabetes,forest,3,duplicate_rows,duplicate_rows,1,0.37264800389232106,355
diabetes__forest,diabetes,forest,3,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3791730404939882,309
diabetes__forest,diabetes,forest,3,missing_cells|target_noise,missing_cells|target_noise,2,0.3614015134799431,309
diabetes__forest,diabetes,forest,3,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.374946242256331,355
diabetes__forest,diabetes,forest,3,feature_noise|target_noise,feature_noise|target_noise,2,0.37067830076410924,309
diabetes__forest,diabetes,forest,3,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.3855908698264879,355
diabetes__forest,diabetes,forest,3,duplicate_rows|target_noise,duplicate_rows|target_noise,2,0.3734953648583593,355
diabetes__forest,diabetes,forest,3,feature_noise|missing_cells|target_noise,feature_noise|missing_cells|target_noise,3,0.37301237409846383,309
diabetes__forest,diabetes,forest,3,duplicate_rows|feature_noise|missing_cells,duplicate_rows|feature_noise|missing_cells,3,0.3820999169683727,355
diabetes__forest,diabetes,forest,3,duplicate_rows|missing_cells|target_noise,duplicate_rows|missing_cells|target_noise,3,0.3633993028160615,355
diabetes__forest,diabetes,forest,3,duplicate_rows|feature_noise|target_noise,duplicate_rows|feature_noise|target_noise,3,0.37663617918494,355
diabetes__forest,diabetes,forest,3,duplicate_rows|feature_noise|missing_cells|target_noise,duplicate_rows|feature_noise|missing_cells|target_noise,4,0.37762930164895964,355
diabetes__forest,diabetes,forest,4,EMPTY,EMPTY,0,0.37452565447829606,309
diabetes__forest,diabetes,forest,4,missing_cells,missing_cells,1,0.37985538796843843,309
diabetes__forest,diabetes,forest,4,feature_noise,feature_noise,1,0.37746147963969306,309
diabetes__forest,diabetes,forest,4,target_noise,target_noise,1,0.3739948187631951,309
diabetes__forest,diabetes,forest,4,duplicate_rows,duplicate_rows,1,0.3716892579000081,355
diabetes__forest,diabetes,forest,4,feature_noise|missing_cells,feature_noise|missing_cells,2,0.3858745696112774,309
diabetes__forest,diabetes,forest,4,missing_cells|target_noise,missing_cells|target_noise,2,0.39625412678960215,309
diabetes__forest,diabetes,forest,4,duplicate_rows|missing_cells,duplicate_rows|missing_cells,2,0.37925306365655004,355
diabetes__forest,diabetes,forest,4,feature_noise|target_noise,feature_noise|target_noise,2,0.3778347714993231,309
diabetes__forest,diabetes,forest,4,duplicate_rows|feature_noise,duplicate_rows|feature_noise,2,0.37500773565887247,355
